Source,Target,Weight,TipoRelacion
303,AVA INCREMENTA SRL,27600.0,Familia-Entidad
304,PBL CONTRATISTAS S.A.C.,27600.0,Familia-Entidad
305,DMRF INVERSIONES Y CONTRATISTAS SAC,27600.0,Familia-Entidad
306,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
307,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
308,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
309,CORPORACION FEBI SOCIEDAD ANONIMA CERRADA,27600.0,Familia-Entidad
310,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
311,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
312,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
313,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
314,CIA CONSTRUCTORA Y SERVICIOS GENERALES MADACAZA S.A.C.,27600.0,Familia-Entidad
315,DMRF INVERSIONES Y CONTRATISTAS SAC,27600.0,Familia-Entidad
316,RVK NEGOCIOS E INVERSIONES S.A.C.,27600.0,Familia-Entidad
317,CIA CONSTRUCTORA Y SERVICIOS GENERALES MADACAZA S.A.C.,27600.0,Familia-Entidad
318,AURELIOS CONSTRUCTORES DEL NORTE E.I.R.L.,27600.0,Familia-Entidad
319,AVA INCREMENTA SRL,27600.0,Familia-Entidad
320,CONSTRUCTORA CONSULTORA Y SERVICIOS GENERALES  MC & TR S.A.C.,27600.0,Familia-Entidad
321,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
322,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
323,MIORU IMPORT  TRADES E.I.R.L.,27600.0,Familia-Entidad
324,DMRF INVERSIONES Y CONTRATISTAS SAC,27600.0,Familia-Entidad
325,DMRF INVERSIONES Y CONTRATISTAS SAC,27600.0,Familia-Entidad
326,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
327,CONSTRUCTORA CONSULTORA Y SERVICIOS GENERALES  MC & TR S.A.C.,27600.0,Familia-Entidad
328,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
329,CONSTRUCTORA CONSULTORA Y SERVICIOS GENERALES  MC & TR S.A.C.,27600.0,Familia-Entidad
330,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
331,GUZMAN MOYA JAIME ALFONSO,41676.0,Familia-Entidad
332,BERCON PERU S.A.C.,27600.0,Familia-Entidad
333,PBL CONTRATISTAS S.A.C.,27600.0,Familia-Entidad
334,DMRF INVERSIONES Y CONTRATISTAS SAC,27600.0,Familia-Entidad
335,CORPORACION FEBI SOCIEDAD ANONIMA CERRADA,27600.0,Familia-Entidad
336,AVA INCREMENTA SRL,27600.0,Familia-Entidad
337,CAMORA CONTRATISTAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,27600.0,Familia-Entidad
338,CORPORACION FEBI SOCIEDAD ANONIMA CERRADA,27600.0,Familia-Entidad
339,CIA CONSTRUCTORA Y SERVICIOS GENERALES MADACAZA S.A.C.,27600.0,Familia-Entidad
340,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
341,PBL CONTRATISTAS S.A.C.,27600.0,Familia-Entidad
342,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
343,BERCON PERU S.A.C.,27600.0,Familia-Entidad
344,AVA INCREMENTA SRL,27600.0,Familia-Entidad
345,MIORU IMPORT  TRADES E.I.R.L.,27600.0,Familia-Entidad
346,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
347,PBL CONTRATISTAS S.A.C.,27600.0,Familia-Entidad
348,AVA INCREMENTA SRL,27600.0,Familia-Entidad
349,DMRF INVERSIONES Y CONTRATISTAS SAC,27600.0,Familia-Entidad
350,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
351,MIORU IMPORT  TRADES E.I.R.L.,27600.0,Familia-Entidad
352,BERCON PERU S.A.C.,27600.0,Familia-Entidad
353,GUZMAN MOYA JAIME ALFONSO,41676.0,Familia-Entidad
354,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
355,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
356,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
357,BERCON PERU S.A.C.,27600.0,Familia-Entidad
358,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
359,AURELIOS CONSTRUCTORES DEL NORTE E.I.R.L.,27600.0,Familia-Entidad
360,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
361,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,37855.7,Familia-Entidad
362,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
363,CORPORACION FEBI SOCIEDAD ANONIMA CERRADA,27600.0,Familia-Entidad
364,AURELIOS CONSTRUCTORES DEL NORTE E.I.R.L.,27600.0,Familia-Entidad
365,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
366,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
367,AURELIOS CONSTRUCTORES DEL NORTE E.I.R.L.,27600.0,Familia-Entidad
368,CONSTRUCTORA CONSULTORA Y SERVICIOS GENERALES  MC & TR S.A.C.,27600.0,Familia-Entidad
369,MIORU IMPORT  TRADES E.I.R.L.,27600.0,Familia-Entidad
370,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
371,CORPORACION FEBI SOCIEDAD ANONIMA CERRADA,27600.0,Familia-Entidad
372,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
373,BERCON PERU S.A.C.,27600.0,Familia-Entidad
374,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
375,GUZMAN MOYA JAIME ALFONSO,41676.0,Familia-Entidad
376,CONSTRUCTORA CONSULTORA Y SERVICIOS GENERALES  MC & TR S.A.C.,27600.0,Familia-Entidad
377,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
378,BERCON PERU S.A.C.,27600.0,Familia-Entidad
379,CONSTRUCTORA CONSULTORA Y SERVICIOS GENERALES  MC & TR S.A.C.,27600.0,Familia-Entidad
380,RVK NEGOCIOS E INVERSIONES S.A.C.,27600.0,Familia-Entidad
381,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
382,PBL CONTRATISTAS S.A.C.,27600.0,Familia-Entidad
383,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
384,AVA INCREMENTA SRL,27600.0,Familia-Entidad
385,BERCON PERU S.A.C.,27600.0,Familia-Entidad
386,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
387,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
388,DMRF INVERSIONES Y CONTRATISTAS SAC,27600.0,Familia-Entidad
389,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
390,PBL CONTRATISTAS S.A.C.,27600.0,Familia-Entidad
391,BERCON PERU S.A.C.,27600.0,Familia-Entidad
392,DMRF INVERSIONES Y CONTRATISTAS SAC,27600.0,Familia-Entidad
393,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
394,SHOGUN KENSETSU O.M. S.A.C.,27600.0,Familia-Entidad
395,SHOGUN KENSETSU O.M. S.A.C.,27600.0,Familia-Entidad
396,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
397,PBL CONTRATISTAS S.A.C.,27600.0,Familia-Entidad
398,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
399,RVK NEGOCIOS E INVERSIONES S.A.C.,27600.0,Familia-Entidad
400,BERCON PERU S.A.C.,27600.0,Familia-Entidad
401,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
402,PBL CONTRATISTAS S.A.C.,27600.0,Familia-Entidad
403,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
404,PBL CONTRATISTAS S.A.C.,27600.0,Familia-Entidad
405,RVK NEGOCIOS E INVERSIONES S.A.C.,27600.0,Familia-Entidad
406,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
407,DMRF INVERSIONES Y CONTRATISTAS SAC,27600.0,Familia-Entidad
408,AVA INCREMENTA SRL,27600.0,Familia-Entidad
409,BERCON PERU S.A.C.,27600.0,Familia-Entidad
410,DMRF INVERSIONES Y CONTRATISTAS SAC,27600.0,Familia-Entidad
411,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
412,AVA INCREMENTA SRL,27600.0,Familia-Entidad
413,CORPORACION FEBI SOCIEDAD ANONIMA CERRADA,27600.0,Familia-Entidad
414,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
415,GUZMAN MOYA JAIME ALFONSO,41676.0,Familia-Entidad
416,MIORU IMPORT  TRADES E.I.R.L.,27600.0,Familia-Entidad
417,AVA INCREMENTA SRL,27600.0,Familia-Entidad
418,MIORU IMPORT  TRADES E.I.R.L.,27600.0,Familia-Entidad
419,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
420,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
421,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
422,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
423,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
424,CORPORACION FEBI SOCIEDAD ANONIMA CERRADA,27600.0,Familia-Entidad
425,BERCON PERU S.A.C.,27600.0,Familia-Entidad
426,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
427,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
428,CONSTRUCTORA CONSULTORA Y SERVICIOS GENERALES  MC & TR S.A.C.,27600.0,Familia-Entidad
429,AVA INCREMENTA SRL,27600.0,Familia-Entidad
430,N & F CONSTRUCTORA ELOHIM S.A.C.,27600.0,Familia-Entidad
431,MIORU IMPORT  TRADES E.I.R.L.,27600.0,Familia-Entidad
432,RVK NEGOCIOS E INVERSIONES S.A.C.,27600.0,Familia-Entidad
433,CIA CONSTRUCTORA Y SERVICIOS GENERALES MADACAZA S.A.C.,27600.0,Familia-Entidad
434,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
435,CAMORA CONTRATISTAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,27600.0,Familia-Entidad
436,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
437,CONSTRUCTORA Y CONSULTORA NAVI PERU S.A.C.,27600.0,Familia-Entidad
438,CONSTRUCTORA CONSULTORA Y SERVICIOS GENERALES  MC & TR S.A.C.,27600.0,Familia-Entidad
439,CIA CONSTRUCTORA Y SERVICIOS GENERALES MADACAZA S.A.C.,27600.0,Familia-Entidad
440,CORPORACION FEBI SOCIEDAD ANONIMA CERRADA,27600.0,Familia-Entidad
441,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
442,CIA CONSTRUCTORA Y SERVICIOS GENERALES MADACAZA S.A.C.,27600.0,Familia-Entidad
443,GUZMAN MOYA JAIME ALFONSO,41676.0,Familia-Entidad
444,BERPAL CONSTRUCCIONES S.A.C.,27600.0,Familia-Entidad
445,MIORU IMPORT  TRADES E.I.R.L.,27600.0,Familia-Entidad
446,K-L-M CONTRATISTAS GENERALES S.A.C.,43312.5,Familia-Entidad
447,K-L-M CONTRATISTAS GENERALES S.A.C.,43312.5,Familia-Entidad
448,INFINITY CORPORATION CONSTRUCTORA E INMOBILIARIA S.A.C.,43312.5,Familia-Entidad
449,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
450,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
451,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
452,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,40250.0,Familia-Entidad
453,BECTEK CONTRATISTAS S.A.C.,40250.0,Familia-Entidad
454,INVERSIONES SANCHEZ Y LAZARO S.A.C,40250.0,Familia-Entidad
455,BECTEK CONTRATISTAS S.A.C.,40250.0,Familia-Entidad
456,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,38500.0,Familia-Entidad
457,GRUPO  INMOBILIARIO  KINSA  S.A.C.,40250.0,Familia-Entidad
458,GRUPO  INMOBILIARIO  KINSA  S.A.C.,40250.0,Familia-Entidad
459,GRUPO  INMOBILIARIO  KINSA  S.A.C.,40250.0,Familia-Entidad
460,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
461,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,43312.5,Familia-Entidad
462,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
463,GRUPO  INMOBILIARIO  KINSA  S.A.C.,40250.0,Familia-Entidad
464,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
465,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
466,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
467,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
468,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
469,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
470,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
471,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
472,BECTEK CONTRATISTAS S.A.C.,40250.0,Familia-Entidad
473,CONSTRUCCIONES E INMUEBLES S.A.C.,40250.0,Familia-Entidad
474,AS CONSULTORES & CONSTRUCTORES SRL.,40250.0,Familia-Entidad
475,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
476,GRUPO  INMOBILIARIO  KINSA  S.A.C.,40250.0,Familia-Entidad
477,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
478,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
479,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
480,GRUPO  INMOBILIARIO  KINSA  S.A.C.,40250.0,Familia-Entidad
481,BECTEK CONTRATISTAS S.A.C.,40250.0,Familia-Entidad
482,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
483,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
484,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
485,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
486,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,55568.0,Familia-Entidad
487,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
488,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
489,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
490,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
491,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
492,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
493,MENORCA INVERSIONES S.A.C.,43312.5,Familia-Entidad
494,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
495,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
496,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
497,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,40250.0,Familia-Entidad
498,BECTEK CONTRATISTAS S.A.C.,40250.0,Familia-Entidad
499,MEGA INDUSTRIES S.A.C.,38500.0,Familia-Entidad
500,BECTEK CONTRATISTAS S.A.C.,40250.0,Familia-Entidad
501,AS CONSULTORES & CONSTRUCTORES SRL.,40250.0,Familia-Entidad
502,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
503,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,40250.0,Familia-Entidad
504,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
505,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
506,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
507,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
508,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
509,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,44805.0,Familia-Entidad
510,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
511,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
512,GRUPO  INMOBILIARIO  KINSA  S.A.C.,40250.0,Familia-Entidad
513,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
514,BECTEK CONTRATISTAS S.A.C.,40250.0,Familia-Entidad
515,GRUPO  INMOBILIARIO  KINSA  S.A.C.,40250.0,Familia-Entidad
516,CONSTRUCCIONES E INMUEBLES S.A.C.,40250.0,Familia-Entidad
517,BECTEK CONTRATISTAS S.A.C.,40250.0,Familia-Entidad
518,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
519,INMOBILIARIA EL BRAMADERO S.A.C.,43312.5,Familia-Entidad
520,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
521,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
522,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
523,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
524,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
525,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
526,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
527,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
528,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
529,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
530,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
531,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
532,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
533,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
534,INMOBILIARIA EL BRAMADERO S.A.C.,43312.5,Familia-Entidad
535,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,43312.5,Familia-Entidad
536,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
537,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
538,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
539,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
540,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
541,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
542,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
543,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
544,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
545,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
546,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
547,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
548,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
549,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
550,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
551,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,40250.0,Familia-Entidad
552,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
553,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
554,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
555,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
556,INMOBILIARIA EL BRAMADERO S.A.C.,40250.0,Familia-Entidad
557,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
558,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
559,INMOBILIARIA Y EJECUTORES ORION S.A.C.,40250.0,Familia-Entidad
560,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
561,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
562,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
563,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
564,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,43312.5,Familia-Entidad
565,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
566,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
567,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
568,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
569,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
570,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
571,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
572,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
573,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
574,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
575,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
576,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
577,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
578,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
579,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,40250.0,Familia-Entidad
580,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
581,INMOBILIARIA EL BRAMADERO S.A.C.,43312.5,Familia-Entidad
582,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,40250.0,Familia-Entidad
583,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
584,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
585,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
586,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
587,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
588,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
589,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
590,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
591,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
592,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
593,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
594,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
595,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
596,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
597,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
598,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
599,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
600,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
601,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
602,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
603,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,40250.0,Familia-Entidad
604,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
605,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
606,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
607,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
608,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
609,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
610,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
611,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
612,CONSTRUCTORA HABIMOR S.A.C.,43312.5,Familia-Entidad
